GeneID,GO
Lsat_1_v5_gn_7_720,GO:0006633
Lsat_1_v5_gn_7_720,GO:0008610
Lsat_1_v5_gn_7_720,GO:0016020
Lsat_1_v5_gn_7_720,GO:0016747
Lsat_1_v5_gn_7_72040,GO:0005515
Lsat_1_v5_gn_7_72040,GO:0008270
Lsat_1_v5_gn_7_72081,GO:0000166
Lsat_1_v5_gn_7_72081,GO:0005524
Lsat_1_v5_gn_7_72081,GO:0017111
Lsat_1_v5_gn_7_72221,GO:0005515
Lsat_1_v5_gn_7_72301,GO:0003723
Lsat_1_v5_gn_7_72301,GO:0005515
Lsat_1_v5_gn_7_72641,GO:0005515
Lsat_1_v5_gn_7_72860,GO:0003723
Lsat_1_v5_gn_7_72920,GO:0004857
Lsat_1_v5_gn_7_72920,GO:0005618
Lsat_1_v5_gn_7_72920,GO:0030599
Lsat_1_v5_gn_7_72920,GO:0042545
Lsat_1_v5_gn_7_73040,GO:0003824
Lsat_1_v5_gn_7_73160,GO:0005515
Lsat_1_v5_gn_7_7321,GO:0006812
Lsat_1_v5_gn_7_7321,GO:0016021
Lsat_1_v5_gn_7_7321,GO:0019829
Lsat_1_v5_gn_7_73241,GO:0003824
Lsat_1_v5_gn_7_73321,GO:0003824
Lsat_1_v5_gn_7_73440,GO:0008081
Lsat_1_v5_gn_7_73440,GO:0046872
Lsat_1_v5_gn_7_73480,GO:0003676
Lsat_1_v5_gn_7_73480,GO:0004386
Lsat_1_v5_gn_7_73480,GO:0005524
Lsat_1_v5_gn_7_73480,GO:0008026
Lsat_1_v5_gn_7_73501,GO:0005783
Lsat_1_v5_gn_7_73501,GO:0006662
Lsat_1_v5_gn_7_73501,GO:0009055
Lsat_1_v5_gn_7_73501,GO:0015035
Lsat_1_v5_gn_7_73501,GO:0045454
Lsat_1_v5_gn_7_73521,GO:0003777
Lsat_1_v5_gn_7_73521,GO:0005515
Lsat_1_v5_gn_7_73521,GO:0005524
Lsat_1_v5_gn_7_73521,GO:0005875
Lsat_1_v5_gn_7_73521,GO:0007018
Lsat_1_v5_gn_7_73740,GO:0003700
Lsat_1_v5_gn_7_73740,GO:0006355
Lsat_1_v5_gn_7_73740,GO:0008270
Lsat_1_v5_gn_7_73740,GO:0043565
Lsat_1_v5_gn_7_73760,GO:0016020
Lsat_1_v5_gn_7_73760,GO:0030001
Lsat_1_v5_gn_7_73760,GO:0046873
Lsat_1_v5_gn_7_73760,GO:0055085
Lsat_1_v5_gn_7_73840,GO:0004527
Lsat_1_v5_gn_7_73840,GO:0005622
Lsat_1_v5_gn_7_73881,GO:0004853
Lsat_1_v5_gn_7_73881,GO:0006779
Lsat_1_v5_gn_7_74120,GO:0004857
Lsat_1_v5_gn_7_74120,GO:0005618
Lsat_1_v5_gn_7_74120,GO:0030599
Lsat_1_v5_gn_7_74120,GO:0042545
Lsat_1_v5_gn_7_74260,GO:0005215
Lsat_1_v5_gn_7_74260,GO:0006810
Lsat_1_v5_gn_7_74260,GO:0016020
Lsat_1_v5_gn_7_74501,GO:0005506
Lsat_1_v5_gn_7_74501,GO:0009055
Lsat_1_v5_gn_7_74501,GO:0016705
Lsat_1_v5_gn_7_74501,GO:0020037
Lsat_1_v5_gn_7_74501,GO:0055114
Lsat_1_v5_gn_7_74521,GO:0003747
Lsat_1_v5_gn_7_74521,GO:0005737
Lsat_1_v5_gn_7_74521,GO:0006415
Lsat_1_v5_gn_7_74521,GO:0016149
Lsat_1_v5_gn_7_74540,GO:0001522
Lsat_1_v5_gn_7_74540,GO:0003723
Lsat_1_v5_gn_7_74540,GO:0009451
Lsat_1_v5_gn_7_74540,GO:0009982
Lsat_1_v5_gn_7_7460,GO:0005086
Lsat_1_v5_gn_7_7460,GO:0032012
Lsat_1_v5_gn_7_74640,GO:0005737
Lsat_1_v5_gn_7_74640,GO:0016491
Lsat_1_v5_gn_7_74640,GO:0045454
Lsat_1_v5_gn_7_74640,GO:0050660
Lsat_1_v5_gn_7_74640,GO:0055114
Lsat_1_v5_gn_7_74660,GO:0005525
Lsat_1_v5_gn_7_74660,GO:0005622
Lsat_1_v5_gn_7_74660,GO:0006886
Lsat_1_v5_gn_7_74681,GO:0003677
Lsat_1_v5_gn_7_74681,GO:0005634
Lsat_1_v5_gn_7_74681,GO:0006355
Lsat_1_v5_gn_7_74681,GO:0009725
Lsat_1_v5_gn_7_74820,GO:0005215
Lsat_1_v5_gn_7_74820,GO:0006810
Lsat_1_v5_gn_7_74820,GO:0016020
Lsat_1_v5_gn_7_74860,GO:0003735
Lsat_1_v5_gn_7_74860,GO:0005622
Lsat_1_v5_gn_7_74860,GO:0005840
Lsat_1_v5_gn_7_74860,GO:0006412
Lsat_1_v5_gn_7_74860,GO:0008097
Lsat_1_v5_gn_7_75020,GO:0030410
Lsat_1_v5_gn_7_75020,GO:0030418
Lsat_1_v5_gn_7_75101,GO:0030410
Lsat_1_v5_gn_7_75101,GO:0030418
Lsat_1_v5_gn_7_75121,GO:0003677
Lsat_1_v5_gn_7_75121,GO:0006306
Lsat_1_v5_gn_7_75121,GO:0008168
Lsat_1_v5_gn_7_75321,GO:0000105
Lsat_1_v5_gn_7_75321,GO:0000287
Lsat_1_v5_gn_7_75321,GO:0003879
Lsat_1_v5_gn_7_75321,GO:0005737
Lsat_1_v5_gn_7_75440,GO:0004672
Lsat_1_v5_gn_7_75440,GO:0005524
Lsat_1_v5_gn_7_75440,GO:0006468
Lsat_1_v5_gn_7_75481,GO:0003924
Lsat_1_v5_gn_7_75481,GO:0005525
Lsat_1_v5_gn_7_75481,GO:0005622
Lsat_1_v5_gn_7_75481,GO:0006184
Lsat_1_v5_gn_7_75481,GO:0006886
Lsat_1_v5_gn_7_75481,GO:0006913
Lsat_1_v5_gn_7_75481,GO:0007165
Lsat_1_v5_gn_7_75481,GO:0007264
Lsat_1_v5_gn_7_75481,GO:0015031
Lsat_1_v5_gn_7_75481,GO:0016020
Lsat_1_v5_gn_7_75541,GO:0010181
Lsat_1_v5_gn_7_75541,GO:0016491
Lsat_1_v5_gn_7_75541,GO:0055114
Lsat_1_v5_gn_7_75581,GO:0010181
Lsat_1_v5_gn_7_75581,GO:0016491
Lsat_1_v5_gn_7_75581,GO:0055114
Lsat_1_v5_gn_7_75601,GO:0008152
Lsat_1_v5_gn_7_75601,GO:0016491
Lsat_1_v5_gn_7_75721,GO:0005515
Lsat_1_v5_gn_7_75821,GO:0003735
Lsat_1_v5_gn_7_75821,GO:0005622
Lsat_1_v5_gn_7_75821,GO:0005840
Lsat_1_v5_gn_7_75821,GO:0006412
Lsat_1_v5_gn_7_7601,GO:0005515
Lsat_1_v5_gn_7_76021,GO:0005525
Lsat_1_v5_gn_7_76021,GO:0007264
Lsat_1_v5_gn_7_76021,GO:0015031
Lsat_1_v5_gn_7_76100,GO:0003676
Lsat_1_v5_gn_7_76100,GO:0008270
Lsat_1_v5_gn_7_76141,GO:0005515
Lsat_1_v5_gn_7_76261,GO:0004672
Lsat_1_v5_gn_7_76261,GO:0005524
Lsat_1_v5_gn_7_76261,GO:0006468
Lsat_1_v5_gn_7_76281,GO:0006508
Lsat_1_v5_gn_7_76281,GO:0008234
Lsat_1_v5_gn_7_76340,GO:0008152
Lsat_1_v5_gn_7_76340,GO:0016491
Lsat_1_v5_gn_7_76380,GO:0005515
Lsat_1_v5_gn_7_76380,GO:0006364
Lsat_1_v5_gn_7_76380,GO:0051726
Lsat_1_v5_gn_7_76401,GO:0005506
Lsat_1_v5_gn_7_76401,GO:0016226
Lsat_1_v5_gn_7_76401,GO:0051536
Lsat_1_v5_gn_7_76440,GO:0006952
Lsat_1_v5_gn_7_76440,GO:0043531
Lsat_1_v5_gn_7_76621,GO:0005507
Lsat_1_v5_gn_7_76621,GO:0008131
Lsat_1_v5_gn_7_76621,GO:0009308
Lsat_1_v5_gn_7_76621,GO:0048038
Lsat_1_v5_gn_7_76621,GO:0055114
Lsat_1_v5_gn_7_76780,GO:0016117
Lsat_1_v5_gn_7_76780,GO:0016853
Lsat_1_v5_gn_7_76800,GO:0004637
Lsat_1_v5_gn_7_76800,GO:0009113
Lsat_1_v5_gn_7_7681,GO:0005506
Lsat_1_v5_gn_7_7681,GO:0009055
Lsat_1_v5_gn_7_7681,GO:0016705
Lsat_1_v5_gn_7_7681,GO:0020037
Lsat_1_v5_gn_7_7681,GO:0055114
Lsat_1_v5_gn_7_76900,GO:0004348
Lsat_1_v5_gn_7_76900,GO:0006665
Lsat_1_v5_gn_7_76900,GO:0016021
Lsat_1_v5_gn_7_76941,GO:0003677
Lsat_1_v5_gn_7_76941,GO:0003899
Lsat_1_v5_gn_7_76941,GO:0006351
Lsat_1_v5_gn_7_76941,GO:0032549
Lsat_1_v5_gn_7_76960,GO:0003735
Lsat_1_v5_gn_7_76960,GO:0005840
Lsat_1_v5_gn_7_76960,GO:0006412
Lsat_1_v5_gn_7_76981,GO:0006397
Lsat_1_v5_gn_7_77020,GO:0005515
Lsat_1_v5_gn_7_77041,GO:0003924
Lsat_1_v5_gn_7_77041,GO:0005515
Lsat_1_v5_gn_7_77041,GO:0005525
Lsat_1_v5_gn_7_77041,GO:0005543
Lsat_1_v5_gn_7_77061,GO:0005247
Lsat_1_v5_gn_7_77061,GO:0005515
Lsat_1_v5_gn_7_77061,GO:0006821
Lsat_1_v5_gn_7_77061,GO:0016020
Lsat_1_v5_gn_7_77061,GO:0055085
Lsat_1_v5_gn_7_77141,GO:0008375
Lsat_1_v5_gn_7_77141,GO:0016020
Lsat_1_v5_gn_7_77240,GO:0005507
Lsat_1_v5_gn_7_77240,GO:0016491
Lsat_1_v5_gn_7_77240,GO:0055114
Lsat_1_v5_gn_7_77280,GO:0004348
Lsat_1_v5_gn_7_77280,GO:0006665
Lsat_1_v5_gn_7_77280,GO:0016021
Lsat_1_v5_gn_7_77321,GO:0004348
Lsat_1_v5_gn_7_77321,GO:0006665
Lsat_1_v5_gn_7_77321,GO:0016021
Lsat_1_v5_gn_7_77361,GO:0003700
Lsat_1_v5_gn_7_77361,GO:0006355
Lsat_1_v5_gn_7_77361,GO:0043565
Lsat_1_v5_gn_7_77380,GO:0005515
Lsat_1_v5_gn_7_77561,GO:0005515
Lsat_1_v5_gn_7_77561,GO:0042578
Lsat_1_v5_gn_7_77580,GO:0005515
Lsat_1_v5_gn_7_7761,GO:0005506
Lsat_1_v5_gn_7_7761,GO:0009055
Lsat_1_v5_gn_7_7761,GO:0016705
Lsat_1_v5_gn_7_7761,GO:0020037
Lsat_1_v5_gn_7_7761,GO:0055114
Lsat_1_v5_gn_7_77741,GO:0005515
Lsat_1_v5_gn_7_77741,GO:0008270
Lsat_1_v5_gn_7_77761,GO:0006629
Lsat_1_v5_gn_7_7781,GO:0005506
Lsat_1_v5_gn_7_7781,GO:0009055
Lsat_1_v5_gn_7_7781,GO:0016705
Lsat_1_v5_gn_7_7781,GO:0020037
Lsat_1_v5_gn_7_7781,GO:0055114
Lsat_1_v5_gn_7_77861,GO:0005507
Lsat_1_v5_gn_7_77861,GO:0009055
Lsat_1_v5_gn_7_77881,GO:0008152
Lsat_1_v5_gn_7_77881,GO:0016758
Lsat_1_v5_gn_7_77900,GO:0003700
Lsat_1_v5_gn_7_77900,GO:0006355
Lsat_1_v5_gn_7_77900,GO:0008270
Lsat_1_v5_gn_7_77900,GO:0043565
Lsat_1_v5_gn_7_77920,GO:0003700
Lsat_1_v5_gn_7_77920,GO:0006355
Lsat_1_v5_gn_7_77920,GO:0008270
Lsat_1_v5_gn_7_77920,GO:0043565
Lsat_1_v5_gn_7_77940,GO:0005515
Lsat_1_v5_gn_7_77960,GO:0005515
Lsat_1_v5_gn_7_77981,GO:0005622
Lsat_1_v5_gn_7_77981,GO:0042254
Lsat_1_v5_gn_7_78061,GO:0005515
Lsat_1_v5_gn_7_78081,GO:0004672
Lsat_1_v5_gn_7_78081,GO:0005524
Lsat_1_v5_gn_7_78081,GO:0006468
Lsat_1_v5_gn_7_7821,GO:0005506
Lsat_1_v5_gn_7_7821,GO:0009055
Lsat_1_v5_gn_7_7821,GO:0016705
Lsat_1_v5_gn_7_7821,GO:0020037
Lsat_1_v5_gn_7_7821,GO:0055114
Lsat_1_v5_gn_7_78381,GO:0004672
Lsat_1_v5_gn_7_78381,GO:0005524
Lsat_1_v5_gn_7_78381,GO:0006468
Lsat_1_v5_gn_7_78460,GO:0004672
Lsat_1_v5_gn_7_78460,GO:0005524
Lsat_1_v5_gn_7_78460,GO:0006468
Lsat_1_v5_gn_7_78500,GO:0004672
Lsat_1_v5_gn_7_78500,GO:0005524
Lsat_1_v5_gn_7_78500,GO:0006468
Lsat_1_v5_gn_7_78621,GO:0005576
Lsat_1_v5_gn_7_78621,GO:0019953
Lsat_1_v5_gn_7_78660,GO:0005576
Lsat_1_v5_gn_7_78660,GO:0019953
Lsat_1_v5_gn_7_78841,GO:0005524
Lsat_1_v5_gn_7_78841,GO:0006457
Lsat_1_v5_gn_7_78841,GO:0006950
Lsat_1_v5_gn_7_78841,GO:0051082
Lsat_1_v5_gn_7_78961,GO:0004372
Lsat_1_v5_gn_7_78961,GO:0006544
Lsat_1_v5_gn_7_78961,GO:0006563
Lsat_1_v5_gn_7_78981,GO:0005515
Lsat_1_v5_gn_7_78981,GO:0008270
Lsat_1_v5_gn_7_79100,GO:0004789
Lsat_1_v5_gn_7_79100,GO:0009228
Lsat_1_v5_gn_7_79121,GO:0005744
Lsat_1_v5_gn_7_79121,GO:0006886
Lsat_1_v5_gn_7_79121,GO:0015450
Lsat_1_v5_gn_7_79141,GO:0004672
Lsat_1_v5_gn_7_79141,GO:0005524
Lsat_1_v5_gn_7_79141,GO:0006468
Lsat_1_v5_gn_7_79160,GO:0016021
Lsat_1_v5_gn_7_79181,GO:0016787
Lsat_1_v5_gn_7_7921,GO:0005506
Lsat_1_v5_gn_7_7921,GO:0009055
Lsat_1_v5_gn_7_7921,GO:0016705
Lsat_1_v5_gn_7_7921,GO:0020037
Lsat_1_v5_gn_7_7921,GO:0055114
Lsat_1_v5_gn_7_79220,GO:0015095
Lsat_1_v5_gn_7_79220,GO:0015693
Lsat_1_v5_gn_7_79240,GO:0003700
Lsat_1_v5_gn_7_79240,GO:0006355
Lsat_1_v5_gn_7_79240,GO:0043565
Lsat_1_v5_gn_7_79281,GO:0015095
Lsat_1_v5_gn_7_79281,GO:0015693
Lsat_1_v5_gn_7_79281,GO:0016020
Lsat_1_v5_gn_7_79540,GO:0003700
Lsat_1_v5_gn_7_79540,GO:0006355
Lsat_1_v5_gn_7_79540,GO:0043565
Lsat_1_v5_gn_7_79701,GO:0005515
Lsat_1_v5_gn_7_79760,GO:0006122
Lsat_1_v5_gn_7_79760,GO:0008121
Lsat_1_v5_gn_7_79780,GO:0003924
Lsat_1_v5_gn_7_79780,GO:0005525
Lsat_1_v5_gn_7_7980,GO:0005515
Lsat_1_v5_gn_7_79840,GO:0005515
Lsat_1_v5_gn_7_79861,GO:0004672
Lsat_1_v5_gn_7_79861,GO:0005524
Lsat_1_v5_gn_7_79861,GO:0006468
Lsat_1_v5_gn_7_800,GO:0003677
Lsat_1_v5_gn_7_800,GO:0006355
Lsat_1_v5_gn_7_800,GO:0008270
Lsat_1_v5_gn_7_8000,GO:0005515
Lsat_1_v5_gn_7_80061,GO:0015078
Lsat_1_v5_gn_7_80061,GO:0015986
Lsat_1_v5_gn_7_80061,GO:0015991
Lsat_1_v5_gn_7_80061,GO:0033177
Lsat_1_v5_gn_7_80061,GO:0045263
Lsat_1_v5_gn_7_80180,GO:0016491
Lsat_1_v5_gn_7_80180,GO:0055114
Lsat_1_v5_gn_7_8020,GO:0005515
Lsat_1_v5_gn_7_80360,GO:0004601
Lsat_1_v5_gn_7_80360,GO:0006979
Lsat_1_v5_gn_7_80360,GO:0020037
Lsat_1_v5_gn_7_80360,GO:0055114
Lsat_1_v5_gn_7_80480,GO:0005543
Lsat_1_v5_gn_7_80501,GO:0004609
Lsat_1_v5_gn_7_80501,GO:0005509
Lsat_1_v5_gn_7_80501,GO:0008654
Lsat_1_v5_gn_7_80581,GO:0003677
Lsat_1_v5_gn_7_80581,GO:0006355
Lsat_1_v5_gn_7_8061,GO:0005524
Lsat_1_v5_gn_7_8061,GO:0016887
Lsat_1_v5_gn_7_8061,GO:0071722
Lsat_1_v5_gn_7_80620,GO:0006508
Lsat_1_v5_gn_7_80620,GO:0008236
Lsat_1_v5_gn_7_80740,GO:0008270
Lsat_1_v5_gn_7_8081,GO:0016021
Lsat_1_v5_gn_7_8081,GO:0055085
Lsat_1_v5_gn_7_80840,GO:0003677
Lsat_1_v5_gn_7_80840,GO:0003824
Lsat_1_v5_gn_7_80840,GO:0003887
Lsat_1_v5_gn_7_80840,GO:0006260
Lsat_1_v5_gn_7_80921,GO:0006812
Lsat_1_v5_gn_7_80921,GO:0016021
Lsat_1_v5_gn_7_80921,GO:0019829
Lsat_1_v5_gn_7_80921,GO:0030001
Lsat_1_v5_gn_7_80921,GO:0046872
Lsat_1_v5_gn_7_80960,GO:0004672
Lsat_1_v5_gn_7_80960,GO:0005524
Lsat_1_v5_gn_7_80960,GO:0006468
Lsat_1_v5_gn_7_80960,GO:0048544
Lsat_1_v5_gn_7_81040,GO:0005515
Lsat_1_v5_gn_7_81040,GO:0008270
Lsat_1_v5_gn_7_81140,GO:0009058
Lsat_1_v5_gn_7_81140,GO:0009089
Lsat_1_v5_gn_7_81140,GO:0010285
Lsat_1_v5_gn_7_81140,GO:0030170
Lsat_1_v5_gn_7_81160,GO:0001510
Lsat_1_v5_gn_7_81160,GO:0008168
Lsat_1_v5_gn_7_81160,GO:0009452
Lsat_1_v5_gn_7_81201,GO:0030001
Lsat_1_v5_gn_7_81201,GO:0046872
Lsat_1_v5_gn_7_81260,GO:0008272
Lsat_1_v5_gn_7_81260,GO:0015116
Lsat_1_v5_gn_7_81260,GO:0016021
Lsat_1_v5_gn_7_81360,GO:0008272
Lsat_1_v5_gn_7_81360,GO:0015116
Lsat_1_v5_gn_7_81360,GO:0016021
Lsat_1_v5_gn_7_81381,GO:0006869
Lsat_1_v5_gn_7_81381,GO:0008289
Lsat_1_v5_gn_7_81460,GO:0008152
Lsat_1_v5_gn_7_81460,GO:0016758
Lsat_1_v5_gn_7_81540,GO:0008152
Lsat_1_v5_gn_7_81540,GO:0016758
Lsat_1_v5_gn_7_81560,GO:0005524
Lsat_1_v5_gn_7_81581,GO:0008152
Lsat_1_v5_gn_7_81581,GO:0016758
Lsat_1_v5_gn_7_8160,GO:0055085
Lsat_1_v5_gn_7_81601,GO:0008152
Lsat_1_v5_gn_7_81601,GO:0016758
Lsat_1_v5_gn_7_81641,GO:0008152
Lsat_1_v5_gn_7_81641,GO:0016758
Lsat_1_v5_gn_7_81821,GO:0005524
Lsat_1_v5_gn_7_81821,GO:0016020
Lsat_1_v5_gn_7_81821,GO:0016887
Lsat_1_v5_gn_7_81900,GO:0003824
Lsat_1_v5_gn_7_81920,GO:0004197
Lsat_1_v5_gn_7_81920,GO:0006508
Lsat_1_v5_gn_7_81941,GO:0003824
Lsat_1_v5_gn_7_81961,GO:0004197
Lsat_1_v5_gn_7_81961,GO:0006508
Lsat_1_v5_gn_7_8200,GO:0005515
Lsat_1_v5_gn_7_82001,GO:0003677
Lsat_1_v5_gn_7_82001,GO:0005634
Lsat_1_v5_gn_7_82060,GO:0006457
Lsat_1_v5_gn_7_82060,GO:0031072
Lsat_1_v5_gn_7_82060,GO:0051082
Lsat_1_v5_gn_7_82120,GO:0005506
Lsat_1_v5_gn_7_82120,GO:0009055
Lsat_1_v5_gn_7_82120,GO:0016705
Lsat_1_v5_gn_7_82120,GO:0020037
Lsat_1_v5_gn_7_82120,GO:0055114
Lsat_1_v5_gn_7_82160,GO:0005515
Lsat_1_v5_gn_7_82160,GO:0008270
Lsat_1_v5_gn_7_82181,GO:0005524
Lsat_1_v5_gn_7_82221,GO:0016020
Lsat_1_v5_gn_7_82360,GO:0003676
Lsat_1_v5_gn_7_82381,GO:0016747
Lsat_1_v5_gn_7_82441,GO:0016747
Lsat_1_v5_gn_7_82480,GO:0004066
Lsat_1_v5_gn_7_82480,GO:0006529
Lsat_1_v5_gn_7_82500,GO:0005506
Lsat_1_v5_gn_7_82500,GO:0009055
Lsat_1_v5_gn_7_82500,GO:0016705
Lsat_1_v5_gn_7_82500,GO:0020037
Lsat_1_v5_gn_7_82500,GO:0055114
Lsat_1_v5_gn_7_82541,GO:0016209
Lsat_1_v5_gn_7_82541,GO:0016491
Lsat_1_v5_gn_7_82541,GO:0055114
Lsat_1_v5_gn_7_82561,GO:0003723
Lsat_1_v5_gn_7_82561,GO:0003746
Lsat_1_v5_gn_7_82561,GO:0008612
Lsat_1_v5_gn_7_82561,GO:0043022
Lsat_1_v5_gn_7_82561,GO:0045901
Lsat_1_v5_gn_7_82561,GO:0045905
Lsat_1_v5_gn_7_82580,GO:0005506
Lsat_1_v5_gn_7_82580,GO:0009055
Lsat_1_v5_gn_7_82580,GO:0016705
Lsat_1_v5_gn_7_82580,GO:0020037
Lsat_1_v5_gn_7_82580,GO:0055114
Lsat_1_v5_gn_7_82600,GO:0005524
Lsat_1_v5_gn_7_82600,GO:0009507
Lsat_1_v5_gn_7_82620,GO:0009772
Lsat_1_v5_gn_7_82620,GO:0019684
Lsat_1_v5_gn_7_82620,GO:0045156
Lsat_1_v5_gn_7_82641,GO:0003735
Lsat_1_v5_gn_7_82641,GO:0005622
Lsat_1_v5_gn_7_82641,GO:0005840
Lsat_1_v5_gn_7_82641,GO:0006412
Lsat_1_v5_gn_7_82661,GO:0003735
Lsat_1_v5_gn_7_82661,GO:0005840
Lsat_1_v5_gn_7_82661,GO:0006412
Lsat_1_v5_gn_7_82740,GO:0008152
Lsat_1_v5_gn_7_82740,GO:0016758
Lsat_1_v5_gn_7_82781,GO:0016791
Lsat_1_v5_gn_7_82860,GO:0004143
Lsat_1_v5_gn_7_82860,GO:0007205
Lsat_1_v5_gn_7_82880,GO:0016020
Lsat_1_v5_gn_7_82880,GO:0030001
Lsat_1_v5_gn_7_82880,GO:0046873
Lsat_1_v5_gn_7_82880,GO:0055085
Lsat_1_v5_gn_7_82961,GO:0005515
Lsat_1_v5_gn_7_82981,GO:0005524
Lsat_1_v5_gn_7_82981,GO:0006605
Lsat_1_v5_gn_7_82981,GO:0006886
Lsat_1_v5_gn_7_82981,GO:0016020
Lsat_1_v5_gn_7_82981,GO:0017038
Lsat_1_v5_gn_7_8300,GO:0000156
Lsat_1_v5_gn_7_8300,GO:0000160
Lsat_1_v5_gn_7_8300,GO:0003682
Lsat_1_v5_gn_7_8300,GO:0006355
Lsat_1_v5_gn_7_83040,GO:0005515
Lsat_1_v5_gn_7_83040,GO:0008270
Lsat_1_v5_gn_7_83060,GO:0016884
Lsat_1_v5_gn_7_83200,GO:0033743
Lsat_1_v5_gn_7_83200,GO:0055114
Lsat_1_v5_gn_7_83220,GO:0006812
Lsat_1_v5_gn_7_83220,GO:0006813
Lsat_1_v5_gn_7_83220,GO:0015299
Lsat_1_v5_gn_7_83220,GO:0016021
Lsat_1_v5_gn_7_83220,GO:0055085
Lsat_1_v5_gn_7_83260,GO:0016021
Lsat_1_v5_gn_7_83260,GO:0055085
Lsat_1_v5_gn_7_83301,GO:0000287
Lsat_1_v5_gn_7_83301,GO:0004427
Lsat_1_v5_gn_7_83301,GO:0005737
Lsat_1_v5_gn_7_83301,GO:0006796
Lsat_1_v5_gn_7_83320,GO:0008270
Lsat_1_v5_gn_7_83340,GO:0046872
Lsat_1_v5_gn_7_8340,GO:0000154
Lsat_1_v5_gn_7_8340,GO:0000179
Lsat_1_v5_gn_7_8340,GO:0008649
Lsat_1_v5_gn_7_83420,GO:0008270
Lsat_1_v5_gn_7_83480,GO:0046983
Lsat_1_v5_gn_7_83520,GO:0004491
Lsat_1_v5_gn_7_83520,GO:0008152
Lsat_1_v5_gn_7_83520,GO:0016491
Lsat_1_v5_gn_7_83520,GO:0055114
Lsat_1_v5_gn_7_83621,GO:0003700
Lsat_1_v5_gn_7_83621,GO:0005515
Lsat_1_v5_gn_7_83621,GO:0006355
Lsat_1_v5_gn_7_83621,GO:0008270
Lsat_1_v5_gn_7_83621,GO:0043565
Lsat_1_v5_gn_7_83821,GO:0004553
Lsat_1_v5_gn_7_83821,GO:0005618
Lsat_1_v5_gn_7_83821,GO:0005975
Lsat_1_v5_gn_7_83821,GO:0006073
Lsat_1_v5_gn_7_83821,GO:0016762
Lsat_1_v5_gn_7_83821,GO:0048046
Lsat_1_v5_gn_7_83841,GO:0004553
Lsat_1_v5_gn_7_83841,GO:0005618
Lsat_1_v5_gn_7_83841,GO:0005975
Lsat_1_v5_gn_7_83841,GO:0006073
Lsat_1_v5_gn_7_83841,GO:0016762
Lsat_1_v5_gn_7_83841,GO:0048046
Lsat_1_v5_gn_7_83961,GO:0003876
Lsat_1_v5_gn_7_83961,GO:0005507
Lsat_1_v5_gn_7_83961,GO:0005524
Lsat_1_v5_gn_7_83961,GO:0006188
Lsat_1_v5_gn_7_83961,GO:0008131
Lsat_1_v5_gn_7_83961,GO:0009308
Lsat_1_v5_gn_7_83961,GO:0044267
Lsat_1_v5_gn_7_83961,GO:0048038
Lsat_1_v5_gn_7_83961,GO:0055114
Lsat_1_v5_gn_7_84100,GO:0055085
Lsat_1_v5_gn_7_84161,GO:0003677
Lsat_1_v5_gn_7_84161,GO:0046983
Lsat_1_v5_gn_7_84180,GO:0004672
Lsat_1_v5_gn_7_84180,GO:0005524
Lsat_1_v5_gn_7_84180,GO:0006468
Lsat_1_v5_gn_7_84180,GO:0030246
Lsat_1_v5_gn_7_84200,GO:0004506
Lsat_1_v5_gn_7_84200,GO:0008152
Lsat_1_v5_gn_7_84200,GO:0016021
Lsat_1_v5_gn_7_84200,GO:0016491
Lsat_1_v5_gn_7_84200,GO:0050660
Lsat_1_v5_gn_7_84200,GO:0055114
Lsat_1_v5_gn_7_84401,GO:0006511
Lsat_1_v5_gn_7_84401,GO:0031461
Lsat_1_v5_gn_7_84401,GO:0031625
Lsat_1_v5_gn_7_84501,GO:0003676
Lsat_1_v5_gn_7_84540,GO:0000287
Lsat_1_v5_gn_7_84540,GO:0004743
Lsat_1_v5_gn_7_84540,GO:0006096
Lsat_1_v5_gn_7_84540,GO:0030955
Lsat_1_v5_gn_7_8460,GO:0006952
Lsat_1_v5_gn_7_8460,GO:0043531
Lsat_1_v5_gn_7_84660,GO:0003735
Lsat_1_v5_gn_7_84660,GO:0005622
Lsat_1_v5_gn_7_84660,GO:0005840
Lsat_1_v5_gn_7_84660,GO:0006412
Lsat_1_v5_gn_7_84721,GO:0005515
Lsat_1_v5_gn_7_84761,GO:0003924
Lsat_1_v5_gn_7_84761,GO:0005200
Lsat_1_v5_gn_7_84761,GO:0005525
Lsat_1_v5_gn_7_84761,GO:0005874
Lsat_1_v5_gn_7_84761,GO:0006184
Lsat_1_v5_gn_7_84761,GO:0007017
Lsat_1_v5_gn_7_84761,GO:0043234
Lsat_1_v5_gn_7_84761,GO:0051258
Lsat_1_v5_gn_7_84820,GO:0004185
Lsat_1_v5_gn_7_84820,GO:0006508
Lsat_1_v5_gn_7_84860,GO:0004185
Lsat_1_v5_gn_7_84860,GO:0006508
Lsat_1_v5_gn_7_85081,GO:0003333
Lsat_1_v5_gn_7_85081,GO:0015171
Lsat_1_v5_gn_7_85081,GO:0016020
Lsat_1_v5_gn_7_85120,GO:0003684
Lsat_1_v5_gn_7_85120,GO:0003887
Lsat_1_v5_gn_7_85120,GO:0004553
Lsat_1_v5_gn_7_85120,GO:0005975
Lsat_1_v5_gn_7_85120,GO:0006281
Lsat_1_v5_gn_7_85141,GO:0003824
Lsat_1_v5_gn_7_85141,GO:0051536
