"clust","GeneID","GO"
"Cluster_05","Lsat_1_v5_gn_1_57661","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_1_57661","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_1_58461","GO:0016020"
"Cluster_05","Lsat_1_v5_gn_1_58461","GO:0055114"
"Cluster_05","Lsat_1_v5_gn_1_59281","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_1_59281","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_1_59281","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_1_59281","GO:0009055"
"Cluster_05","Lsat_1_v5_gn_1_59281","GO:0015934"
"Cluster_05","Lsat_1_v5_gn_1_59281","GO:0051536"
"Cluster_05","Lsat_1_v5_gn_1_59881","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_1_59881","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_1_59881","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_1_59881","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_1_59881","GO:0015935"
"Cluster_05","Lsat_1_v5_gn_1_64840","GO:0000786"
"Cluster_05","Lsat_1_v5_gn_1_64840","GO:0003677"
"Cluster_05","Lsat_1_v5_gn_1_64840","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_1_64840","GO:0006334"
"Cluster_05","Lsat_1_v5_gn_1_75680","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_1_75680","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_1_75680","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_1_77581","GO:0016021"
"Cluster_05","Lsat_1_v5_gn_1_77581","GO:0016485"
"Cluster_05","Lsat_1_v5_gn_1_77880","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_1_77880","GO:0008270"
"Cluster_05","Lsat_1_v5_gn_1_88060","GO:0005524"
"Cluster_05","Lsat_1_v5_gn_1_88060","GO:0015991"
"Cluster_05","Lsat_1_v5_gn_1_88060","GO:0015992"
"Cluster_05","Lsat_1_v5_gn_1_88060","GO:0016820"
"Cluster_05","Lsat_1_v5_gn_1_88060","GO:0033178"
"Cluster_05","Lsat_1_v5_gn_1_88060","GO:0046034"
"Cluster_05","Lsat_1_v5_gn_1_88121","GO:0009522"
"Cluster_05","Lsat_1_v5_gn_1_88121","GO:0009579"
"Cluster_05","Lsat_1_v5_gn_1_88121","GO:0015979"
"Cluster_05","Lsat_1_v5_gn_1_88121","GO:0016021"
"Cluster_05","Lsat_1_v5_gn_1_9501","GO:0005507"
"Cluster_05","Lsat_1_v5_gn_1_9501","GO:0009055"
"Cluster_05","Lsat_1_v5_gn_1_95060","GO:0005515"
"Cluster_05","Lsat_1_v5_gn_1_95060","GO:0006952"
"Cluster_05","Lsat_1_v5_gn_1_95060","GO:0007165"
"Cluster_05","Lsat_1_v5_gn_1_95060","GO:0043531"
"Cluster_05","Lsat_1_v5_gn_1_9740","GO:0042254"
"Cluster_05","Lsat_1_v5_gn_1_98220","GO:0004221"
"Cluster_05","Lsat_1_v5_gn_1_98220","GO:0006511"
"Cluster_05","Lsat_1_v5_gn_1_9861","GO:0006950"
"Cluster_05","Lsat_1_v5_gn_2_100140","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_2_100140","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_2_100140","GO:0043565"
"Cluster_05","Lsat_1_v5_gn_2_101000","GO:0046983"
"Cluster_05","Lsat_1_v5_gn_2_102781","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_2_102781","GO:0005524"
"Cluster_05","Lsat_1_v5_gn_2_102781","GO:0008026"
"Cluster_05","Lsat_1_v5_gn_2_104400","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_2_104400","GO:0004523"
"Cluster_05","Lsat_1_v5_gn_2_105960","GO:0006457"
"Cluster_05","Lsat_1_v5_gn_2_105960","GO:0031072"
"Cluster_05","Lsat_1_v5_gn_2_105960","GO:0051082"
"Cluster_05","Lsat_1_v5_gn_2_106121","GO:0006457"
"Cluster_05","Lsat_1_v5_gn_2_106121","GO:0031072"
"Cluster_05","Lsat_1_v5_gn_2_106121","GO:0051082"
"Cluster_05","Lsat_1_v5_gn_2_107260","GO:0004478"
"Cluster_05","Lsat_1_v5_gn_2_107260","GO:0005524"
"Cluster_05","Lsat_1_v5_gn_2_107260","GO:0006556"
"Cluster_05","Lsat_1_v5_gn_2_112401","GO:0004579"
"Cluster_05","Lsat_1_v5_gn_2_112401","GO:0005783"
"Cluster_05","Lsat_1_v5_gn_2_112401","GO:0006486"
"Cluster_05","Lsat_1_v5_gn_2_112401","GO:0016021"
"Cluster_05","Lsat_1_v5_gn_2_112741","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_2_112741","GO:0005730"
"Cluster_05","Lsat_1_v5_gn_2_115240","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_2_115240","GO:0008270"
"Cluster_05","Lsat_1_v5_gn_2_119240","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_2_120360","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_2_120360","GO:0005622"
"Cluster_05","Lsat_1_v5_gn_2_120360","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_2_120360","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_2_121440","GO:0005215"
"Cluster_05","Lsat_1_v5_gn_2_121440","GO:0006810"
"Cluster_05","Lsat_1_v5_gn_2_121440","GO:0016020"
"Cluster_05","Lsat_1_v5_gn_2_121480","GO:0005215"
"Cluster_05","Lsat_1_v5_gn_2_121480","GO:0006810"
"Cluster_05","Lsat_1_v5_gn_2_121480","GO:0016020"
"Cluster_05","Lsat_1_v5_gn_2_124440","GO:0005198"
"Cluster_05","Lsat_1_v5_gn_2_124440","GO:0005515"
"Cluster_05","Lsat_1_v5_gn_2_12620","GO:0004672"
"Cluster_05","Lsat_1_v5_gn_2_12620","GO:0005524"
"Cluster_05","Lsat_1_v5_gn_2_12620","GO:0006468"
