"clust","GeneID","GO"
"Cluster_02","Lsat_1_v5_gn_2_128981","GO:0005975"
"Cluster_02","Lsat_1_v5_gn_2_129361","GO:0005509"
"Cluster_02","Lsat_1_v5_gn_2_129380","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_2_129380","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_2_129900","GO:0006633"
"Cluster_02","Lsat_1_v5_gn_2_129900","GO:0008610"
"Cluster_02","Lsat_1_v5_gn_2_129900","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_2_129900","GO:0016747"
"Cluster_02","Lsat_1_v5_gn_2_131181","GO:0016491"
"Cluster_02","Lsat_1_v5_gn_2_131181","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_2_133400","GO:0008152"
"Cluster_02","Lsat_1_v5_gn_2_133400","GO:0016758"
"Cluster_02","Lsat_1_v5_gn_2_133880","GO:0003700"
"Cluster_02","Lsat_1_v5_gn_2_133880","GO:0005634"
"Cluster_02","Lsat_1_v5_gn_2_133880","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_2_133880","GO:0043565"
"Cluster_02","Lsat_1_v5_gn_2_133981","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_2_133981","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_2_133981","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_2_136060","GO:0004857"
"Cluster_02","Lsat_1_v5_gn_2_136060","GO:0005618"
"Cluster_02","Lsat_1_v5_gn_2_136060","GO:0030599"
"Cluster_02","Lsat_1_v5_gn_2_136060","GO:0042545"
"Cluster_02","Lsat_1_v5_gn_2_14960","GO:0016021"
"Cluster_02","Lsat_1_v5_gn_2_14960","GO:0055085"
"Cluster_02","Lsat_1_v5_gn_2_15760","GO:0006629"
"Cluster_02","Lsat_1_v5_gn_2_15760","GO:0016788"
"Cluster_02","Lsat_1_v5_gn_2_21421","GO:0003676"
"Cluster_02","Lsat_1_v5_gn_2_21421","GO:0003723"
"Cluster_02","Lsat_1_v5_gn_2_21421","GO:0005634"
"Cluster_02","Lsat_1_v5_gn_2_21421","GO:0008270"
"Cluster_02","Lsat_1_v5_gn_2_21840","GO:0000287"
"Cluster_02","Lsat_1_v5_gn_2_21840","GO:0004743"
"Cluster_02","Lsat_1_v5_gn_2_21840","GO:0006096"
"Cluster_02","Lsat_1_v5_gn_2_21840","GO:0030955"
"Cluster_02","Lsat_1_v5_gn_2_24380","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_2_24380","GO:0006886"
"Cluster_02","Lsat_1_v5_gn_2_24380","GO:0006890"
"Cluster_02","Lsat_1_v5_gn_2_24380","GO:0016192"
"Cluster_02","Lsat_1_v5_gn_2_24380","GO:0030126"
"Cluster_02","Lsat_1_v5_gn_2_24380","GO:0030131"
"Cluster_02","Lsat_1_v5_gn_2_24840","GO:0016787"
"Cluster_02","Lsat_1_v5_gn_2_26421","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_2_27301","GO:0006952"
"Cluster_02","Lsat_1_v5_gn_2_27301","GO:0043531"
"Cluster_02","Lsat_1_v5_gn_2_31121","GO:0005507"
"Cluster_02","Lsat_1_v5_gn_2_31121","GO:0009055"
"Cluster_02","Lsat_1_v5_gn_2_3121","GO:0006508"
"Cluster_02","Lsat_1_v5_gn_2_3121","GO:0008234"
"Cluster_02","Lsat_1_v5_gn_2_35301","GO:0008375"
"Cluster_02","Lsat_1_v5_gn_2_35301","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_2_37481","GO:0003676"
"Cluster_02","Lsat_1_v5_gn_2_37681","GO:0004190"
"Cluster_02","Lsat_1_v5_gn_2_37681","GO:0006508"
"Cluster_02","Lsat_1_v5_gn_2_39740","GO:0016614"
"Cluster_02","Lsat_1_v5_gn_2_39740","GO:0050660"
"Cluster_02","Lsat_1_v5_gn_2_39740","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_2_4580","GO:0008158"
"Cluster_02","Lsat_1_v5_gn_2_4580","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_2_47300","GO:0016747"
"Cluster_02","Lsat_1_v5_gn_2_49561","GO:0016491"
"Cluster_02","Lsat_1_v5_gn_2_49561","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_2_50580","GO:0005507"
"Cluster_02","Lsat_1_v5_gn_2_50580","GO:0016491"
"Cluster_02","Lsat_1_v5_gn_2_50580","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_2_51761","GO:0004568"
"Cluster_02","Lsat_1_v5_gn_2_51761","GO:0006032"
"Cluster_02","Lsat_1_v5_gn_2_51761","GO:0016998"
"Cluster_02","Lsat_1_v5_gn_2_52260","GO:0000287"
"Cluster_02","Lsat_1_v5_gn_2_52260","GO:0003824"
"Cluster_02","Lsat_1_v5_gn_2_52260","GO:0030976"
"Cluster_02","Lsat_1_v5_gn_2_55601","GO:0004190"
"Cluster_02","Lsat_1_v5_gn_2_55601","GO:0006508"
"Cluster_02","Lsat_1_v5_gn_2_56181","GO:0003777"
"Cluster_02","Lsat_1_v5_gn_2_56181","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_2_56181","GO:0005875"
"Cluster_02","Lsat_1_v5_gn_2_56181","GO:0007018"
"Cluster_02","Lsat_1_v5_gn_2_5961","GO:0005576"
"Cluster_02","Lsat_1_v5_gn_2_5961","GO:0006869"
"Cluster_02","Lsat_1_v5_gn_2_5961","GO:0008289"
"Cluster_02","Lsat_1_v5_gn_2_5961","GO:0042157"
"Cluster_02","Lsat_1_v5_gn_2_61101","GO:0008152"
"Cluster_02","Lsat_1_v5_gn_2_61101","GO:0016779"
"Cluster_02","Lsat_1_v5_gn_2_61140","GO:0016021"
"Cluster_02","Lsat_1_v5_gn_2_61140","GO:0055085"
"Cluster_02","Lsat_1_v5_gn_2_64961","GO:0004857"
"Cluster_02","Lsat_1_v5_gn_2_64961","GO:0005618"
"Cluster_02","Lsat_1_v5_gn_2_64961","GO:0030599"
"Cluster_02","Lsat_1_v5_gn_2_64961","GO:0042545"
"Cluster_02","Lsat_1_v5_gn_2_65680","GO:0005198"
"Cluster_02","Lsat_1_v5_gn_2_65680","GO:0005737"
"Cluster_02","Lsat_1_v5_gn_2_65680","GO:0006886"
"Cluster_02","Lsat_1_v5_gn_2_65680","GO:0016192"
"Cluster_02","Lsat_1_v5_gn_2_65680","GO:0030117"
"Cluster_02","Lsat_1_v5_gn_2_65680","GO:0030126"
